match_id,round_num,n_ticks,bomb_plant_tick,winning_side,ct_freeze_time_end_eq_val,t_freeze_time_end_eq_val,ct_flash_opp,t_flash_opp,ct_flashed,t_flashed,ct_avg_flash_duration,t_avg_flash_duration,ct_kills,t_kills,ct_first_kill,ct_hs_prob,t_hs_prob,ct_trade_prob,t_trade_prob,ct_flash_kill_prob,t_flash_kill_prob,ct_assist_prob,t_assist_prob,ct_kast_prob,t_kast_prob,ct_shot_fires,t_shot_fires,ct_shot_connected_prob,t_shot_connected_prob,ct_he_grenade,ct_decoy_grenade,ct_flashbang,ct_smoke_grenade,t_flashbang,t_smoke_grenade,t_he_grenade,t_decoy_grenade,ct_grenade_connected_prob,t_grenade_connected_prob,ct_fire_grenade,t_fire_grenade,round_end_reason_BombDefused,round_end_reason_CTWin,round_end_reason_TargetBombed,round_end_reason_TargetSaved,round_end_reason_TerroristsWin,freeze_time_end_eq_val_diff
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,22,411332,-1,1,29500,8400,4,8,12,0,1.325637936592102,0.0,5,0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,72,25,0.20833333333333334,0.0,2,0,3,1,3,2,1,0,0.0,0.0,4,3,0,1,0,0,0,21100
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,23,429252,-1,1,32450,26300,4,3,4,3,0.8320852518081665,0.7936251163482666,2,0,1,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.6,83,48,0.0963855421686747,0.041666666666666664,4,0,4,5,3,1,2,0,0.0,0.4,4,4,0,0,0,1,0,6150
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,24,443123,-1,1,32250,23400,19,15,19,15,2.134467363357544,2.343092679977417,5,1,1,0.4,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.8,0.2,132,43,0.11363636363636363,0.046511627906976744,4,0,8,5,6,4,0,0,0.0,0.3076923076923077,5,3,0,1,0,0,0,8850
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,25,458799,-1,1,30350,1300,10,0,1,9,1.004953145980835,2.8280797004699707,5,2,1,0.4,1.0,0.2,0.5,0.2,0.0,0.0,0.0,0.6,0.4,40,12,0.3,0.5,0,0,4,1,0,0,0,0,0.0,0.0,4,0,0,1,0,0,0,29050
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,26,472053,469355,0,31100,26000,0,4,3,1,2.192518472671509,0.7354868650436401,1,5,0,1.0,0.4,1.0,0.2,0.0,0.0,0.0,0.0,0.2,1.0,64,36,0.046875,0.3333333333333333,3,0,1,2,2,3,1,0,0.0,0.6666666666666666,3,3,0,0,0,0,1,5100
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,27,489389,486232,0,31650,25050,9,8,9,8,1.6338316202163696,1.8580412864685059,1,5,0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.8,41,50,0.12195121951219512,0.16,3,0,7,4,6,4,2,0,0.0,0.3125,4,4,0,0,0,0,1,6600
489338c2-71c4-4d7b-90f2-cb124986bd4b,1,48166,43407,0,4150,4050,0,14,8,6,2.746521472930908,2.5956008434295654,4,5,1,0.75,0.8,0.0,0.2,0.5,0.0,0.0,0.0,0.6,0.4,47,63,0.2978723404255319,0.15873015873015872,1,0,0,2,5,2,0,0,0.0,0.0,0,0,0,0,0,0,1,100
489338c2-71c4-4d7b-90f2-cb124986bd4b,2,56436,56661,0,1000,16500,0,0,0,0,0.0,0.0,1,5,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.8,30,83,0.2,0.1566265060240964,0,0,0,0,0,2,1,0,0.0,0.0,0,1,0,0,0,0,1,-15500
489338c2-71c4-4d7b-90f2-cb124986bd4b,3,63540,62436,0,23900,21700,3,10,8,5,2.0562305450439453,0.8961851000785828,2,5,0,0.5,0.6,0.0,0.2,0.5,0.4,0.0,0.4,0.4,0.6,72,64,0.1111111111111111,0.203125,0,0,2,4,4,3,0,0,0.0,0.0,1,2,0,0,0,0,1,2200
489338c2-71c4-4d7b-90f2-cb124986bd4b,4,72761,71686,0,4300,23750,0,12,8,4,1.937624216079712,0.8805400729179382,1,5,0,1.0,0.8,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.8,12,76,0.25,0.17105263157894737,0,0,0,0,5,3,1,0,0.0,0.0,0,1,0,0,0,0,1,-19450
489338c2-71c4-4d7b-90f2-cb124986bd4b,5,85184,80833,1,28300,23750,8,13,7,14,2.768078088760376,1.1354589462280273,5,4,0,0.2,0.5,0.0,0.5,0.2,0.25,0.2,0.25,0.6,0.6,82,66,0.14634146341463414,0.25757575757575757,3,0,6,3,9,2,0,0,0.0,0.0,3,3,1,0,0,0,0,4550
489338c2-71c4-4d7b-90f2-cb124986bd4b,6,98974,-1,1,25450,27050,4,4,4,4,2.7235777378082275,1.622206687927246,5,1,1,0.6,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.2,59,41,0.2033898305084746,0.12195121951219512,2,0,2,4,5,5,0,0,0.0,0.0,3,2,0,1,0,0,0,-1600
489338c2-71c4-4d7b-90f2-cb124986bd4b,7,108192,107823,0,30100,27050,4,11,8,7,2.0994791984558105,1.1871429681777954,1,5,0,0.0,0.4,0.0,0.2,0.0,0.0,1.0,0.2,0.2,0.8,57,48,0.07017543859649122,0.1875,4,0,1,2,6,3,0,0,0.0,0.0,4,3,0,0,0,0,1,3050
489338c2-71c4-4d7b-90f2-cb124986bd4b,8,118931,-1,1,16000,27050,7,5,3,9,1.6610468626022339,1.80046546459198,5,1,0,0.2,1.0,0.0,0.0,0.2,0.0,0.4,0.0,0.8,0.2,97,67,0.16494845360824742,0.05970149253731343,1,0,4,4,3,5,0,0,0.0,0.0,0,3,0,1,0,0,0,-11050
489338c2-71c4-4d7b-90f2-cb124986bd4b,9,137008,132935,1,30100,21800,4,6,5,5,2.4477219581604004,1.225131630897522,5,4,0,0.6,0.25,0.2,0.5,0.0,0.25,0.2,0.25,0.6,0.6,65,48,0.24615384615384617,0.2916666666666667,1,0,1,4,3,2,0,0,0.0,0.0,2,2,1,0,0,0,0,8300
489338c2-71c4-4d7b-90f2-cb124986bd4b,10,158710,155796,1,30150,13400,19,4,13,10,1.4555389881134033,2.462231159210205,4,3,1,1.0,1.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.8,0.6,68,48,0.19117647058823528,0.14583333333333334,2,0,4,3,2,3,0,0,0.0,0.0,4,2,1,0,0,0,0,16750
489338c2-71c4-4d7b-90f2-cb124986bd4b,11,166983,-1,1,29250,8500,3,8,6,5,2.60915207862854,1.5988569259643555,5,0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58,17,0.2413793103448276,0.11764705882352941,3,0,2,1,4,4,0,0,0.0,0.0,2,0,0,1,0,0,0,20750
489338c2-71c4-4d7b-90f2-cb124986bd4b,12,188073,182823,0,32350,24300,6,3,6,3,2.513439893722534,0.8552944660186768,3,4,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.6,93,67,0.13978494623655913,0.1044776119402985,1,0,5,4,5,3,1,0,0.0,0.0,4,4,0,0,1,0,0,8050
489338c2-71c4-4d7b-90f2-cb124986bd4b,13,201427,200882,0,27200,24950,7,9,8,8,2.2603635787963867,2.974684715270996,4,5,1,0.0,0.2,0.0,0.2,0.25,0.0,0.25,0.0,0.6,0.2,90,34,0.2,0.17647058823529413,2,0,5,4,4,4,0,0,0.0,0.0,2,2,0,0,0,0,1,2250
489338c2-71c4-4d7b-90f2-cb124986bd4b,14,211820,211237,0,1800,22900,0,5,2,3,3.096034526824951,0.6818256378173828,2,5,0,0.0,0.4,0.0,0.2,0.0,0.2,1.0,0.4,0.4,0.8,52,98,0.19230769230769232,0.14285714285714285,0,0,0,0,3,3,1,0,0.0,0.0,0,2,0,0,0,0,1,-21100
489338c2-71c4-4d7b-90f2-cb124986bd4b,15,219251,-1,1,25600,25350,4,18,16,6,2.202745199203491,1.8665004968643188,5,0,1,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0,149,25,0.12080536912751678,0.04,1,0,2,3,9,4,0,0,0.0,0.0,3,0,0,1,0,0,0,250
489338c2-71c4-4d7b-90f2-cb124986bd4b,16,260317,259889,0,4250,4450,0,2,2,0,3.416085720062256,0.0,2,5,1,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,42,81,0.16666666666666666,0.18518518518518517,0,0,0,0,2,2,1,0,0.0,0.0,0,0,0,0,0,0,1,-200
489338c2-71c4-4d7b-90f2-cb124986bd4b,17,271635,268762,0,10100,18450,9,16,17,8,2.0601325035095215,2.703098773956299,2,5,1,1.0,0.4,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.6,52,177,0.09615384615384616,0.096045197740113,3,0,3,4,8,5,2,0,0.4,0.0,0,5,0,0,0,0,1,-8350
489338c2-71c4-4d7b-90f2-cb124986bd4b,18,285614,282916,0,2600,22550,0,8,1,7,5.134013652801514,1.6677948236465454,2,5,1,1.0,0.6,0.0,0.2,0.0,0.0,0.5,0.0,0.4,0.6,11,115,0.2727272727272727,0.10434782608695652,1,0,0,0,5,4,3,0,0.0,0.0,0,3,0,0,0,0,1,-19950
489338c2-71c4-4d7b-90f2-cb124986bd4b,19,294380,-1,1,27000,25000,3,13,10,6,2.50481915473938,1.6297260522842407,5,0,1,0.4,0.0,0.0,0.0,0.4,0.0,0.4,0.0,1.0,0.0,111,20,0.08108108108108109,0.0,3,0,1,2,6,4,0,0,0.0,0.0,1,0,0,1,0,0,0,2000
489338c2-71c4-4d7b-90f2-cb124986bd4b,20,312540,307290,0,28800,17750,10,6,10,6,1.945324182510376,0.9124407768249512,3,4,1,0.6666666666666666,0.75,0.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.25,0.6,0.4,93,76,0.08602150537634409,0.14473684210526316,4,0,5,2,4,3,0,0,0.0,0.0,4,2,0,0,1,0,0,11050
489338c2-71c4-4d7b-90f2-cb124986bd4b,21,325217,-1,1,29600,19950,4,7,5,6,2.372612714767456,3.062161445617676,5,0,1,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,32,55,0.1875,0.03636363636363636,3,0,3,4,8,4,1,0,0.0,0.0,4,2,0,1,0,0,0,9650
489338c2-71c4-4d7b-90f2-cb124986bd4b,22,342059,-1,1,30350,1000,0,0,0,0,0.0,0.0,5,1,1,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.2,44,22,0.22727272727272727,0.4090909090909091,5,0,1,5,0,0,0,0,0.25,0.0,5,0,0,1,0,0,0,29350
489338c2-71c4-4d7b-90f2-cb124986bd4b,23,355663,350412,0,31050,21800,12,17,14,15,2.643430471420288,2.1473653316497803,4,4,0,0.5,0.75,0.0,0.25,0.0,0.5,0.0,0.25,0.6,0.6,43,74,0.11627906976744186,0.13513513513513514,4,0,4,2,10,5,0,0,0.0,0.0,5,2,0,0,1,0,0,9250
489338c2-71c4-4d7b-90f2-cb124986bd4b,24,373796,370800,1,28600,24750,2,16,12,6,1.8211137056350708,2.1274631023406982,5,4,1,0.4,0.5,0.2,0.5,0.0,0.0,0.4,0.25,0.8,0.6,56,48,0.25,0.16666666666666666,4,0,2,4,6,3,0,0,0.0,0.0,3,2,1,0,0,0,0,3850
489338c2-71c4-4d7b-90f2-cb124986bd4b,25,397892,392642,0,23350,13900,2,4,4,2,3.5736594200134277,0.9662938714027405,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6,45,69,0.08888888888888889,0.11594202898550725,1,0,1,3,4,4,1,0,0.0,0.0,4,1,0,0,1,0,0,9450
489338c2-71c4-4d7b-90f2-cb124986bd4b,26,414284,-1,0,29750,18500,9,9,8,10,2.0791966915130615,2.5483717918395996,2,5,0,0.5,0.6,0.5,0.2,0.0,0.0,1.0,0.4,0.2,0.8,72,175,0.18055555555555555,0.10285714285714286,2,0,3,4,9,3,1,0,0.09090909090909091,0.0,2,5,0,0,0,0,1,11250
489338c2-71c4-4d7b-90f2-cb124986bd4b,27,426870,-1,0,1000,28150,0,6,0,6,0.0,1.6995619535446167,1,5,0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.8,26,81,0.19230769230769232,0.19753086419753085,0,0,0,0,6,2,0,0,0.0,0.0,0,3,0,0,0,0,1,-27150
489338c2-71c4-4d7b-90f2-cb124986bd4b,28,444980,444251,0,24600,27550,4,21,11,14,2.852290391921997,1.4168184995651245,3,5,0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,69,92,0.17391304347826086,0.14130434782608695,1,0,2,2,9,4,2,0,0.14285714285714285,0.0,2,4,0,0,0,0,1,-2950
d02d1507-5e53-4284-b69e-60a6f1255033,1,15200,12154,0,4300,4700,0,3,0,3,0.0,1.0445109605789185,3,5,0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.6,65,39,0.18461538461538463,0.3333333333333333,0,0,0,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,-400
d02d1507-5e53-4284-b69e-60a6f1255033,2,36722,31466,0,11000,19750,12,5,11,6,1.6474404335021973,1.250981092453003,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,37,128,0.05405405405405406,0.0546875,1,0,5,4,4,4,1,0,0.0,0.0,1,4,0,0,1,0,0,-8750
d02d1507-5e53-4284-b69e-60a6f1255033,3,55878,52231,0,9450,20400,7,4,2,9,2.265874147415161,3.0806753635406494,1,5,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,84,164,0.16666666666666666,0.13414634146341464,0,0,2,2,6,5,1,0,0.0,0.0,0,5,0,0,0,0,1,-10950
d02d1507-5e53-4284-b69e-60a6f1255033,4,74975,72459,1,27100,22950,3,9,7,5,1.936472773551941,2.4323248863220215,5,4,1,0.0,0.25,0.2,0.5,0.2,0.0,0.6,0.0,1.0,0.4,134,83,0.13432835820895522,0.1927710843373494,3,0,4,3,6,3,1,0,0.0,0.0,4,3,1,0,0,0,0,4150
d02d1507-5e53-4284-b69e-60a6f1255033,5,86203,80948,0,24450,18650,15,15,13,17,2.1472132205963135,2.713078260421753,0,3,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,181,206,0.04419889502762431,0.06796116504854369,4,0,4,3,7,5,0,0,0.0,0.0,4,3,0,0,1,0,0,5800
d02d1507-5e53-4284-b69e-60a6f1255033,6,103290,101508,0,12050,22800,2,11,7,6,1.8309725522994995,1.5831860303878784,1,5,0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,23,62,0.13043478260869565,0.1774193548387097,0,0,2,3,5,3,1,0,0.0,0.0,0,3,0,0,0,0,1,-10750
d02d1507-5e53-4284-b69e-60a6f1255033,7,113442,-1,1,27000,27350,5,13,7,11,2.320409059524536,2.2975804805755615,5,2,1,0.0,1.0,0.0,1.0,0.4,0.0,0.2,0.5,0.8,0.4,163,31,0.10429447852760736,0.0967741935483871,2,0,5,2,6,4,0,0,0.0,0.0,4,3,0,1,0,0,0,-350
d02d1507-5e53-4284-b69e-60a6f1255033,8,135386,130132,0,27950,27250,9,18,11,16,2.7065634727478027,1.5710283517837524,1,4,0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.8,101,130,0.0297029702970297,0.06153846153846154,5,0,4,5,7,5,2,0,0.0,0.0,6,4,0,0,1,0,0,700
d02d1507-5e53-4284-b69e-60a6f1255033,9,160342,155877,1,22750,27450,7,10,8,9,1.9149389266967773,1.3306618928909302,5,3,1,0.8,0.6666666666666666,0.2,0.3333333333333333,0.2,0.0,0.2,0.3333333333333333,0.4,0.4,133,77,0.06766917293233082,0.15584415584415584,3,0,3,3,6,4,2,0,0.0,0.0,5,4,1,0,0,0,0,-4700
d02d1507-5e53-4284-b69e-60a6f1255033,10,172857,169949,1,28850,25100,7,19,11,15,2.400921583175659,2.2304394245147705,5,3,1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,0.0,0.4,0.0,0.8,0.4,139,88,0.1366906474820144,0.07954545454545454,1,0,5,1,7,5,1,0,0.0,0.0,5,5,1,0,0,0,0,3750
d02d1507-5e53-4284-b69e-60a6f1255033,11,190777,-1,1,28900,24950,3,12,6,9,2.787360429763794,1.5531249046325684,2,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.6,100,42,0.05,0.19047619047619047,4,0,3,4,6,5,1,0,0.0,0.0,5,3,0,0,0,1,0,3950
d02d1507-5e53-4284-b69e-60a6f1255033,12,207504,-1,1,30500,20900,7,10,8,9,2.326923370361328,2.2867164611816406,5,3,1,0.0,0.0,0.2,0.6666666666666666,0.4,0.3333333333333333,0.0,0.3333333333333333,0.8,0.6,135,48,0.11851851851851852,0.20833333333333334,5,0,5,4,5,4,0,0,0.0,0.0,5,2,0,1,0,0,0,9600
d02d1507-5e53-4284-b69e-60a6f1255033,13,232189,227805,0,30750,8050,9,9,5,13,2.7111918926239014,2.871424436569214,4,5,1,0.25,0.6,0.0,0.6,0.5,0.2,0.5,0.0,0.8,0.6,76,85,0.19736842105263158,0.17647058823529413,3,0,5,3,2,3,0,0,0.0,0.0,4,0,0,0,0,0,1,22700
d02d1507-5e53-4284-b69e-60a6f1255033,14,249328,245776,0,15050,25600,5,13,6,12,2.9844160079956055,1.818891167640686,4,5,1,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.4,50,135,0.22,0.1111111111111111,2,0,5,2,7,6,1,0,0.0,0.0,1,5,0,0,0,0,1,-10550
d02d1507-5e53-4284-b69e-60a6f1255033,15,257631,-1,1,10700,26550,1,4,2,3,2.7270216941833496,1.1180559396743774,5,2,0,0.8,0.5,0.4,0.5,0.0,0.0,0.4,0.0,0.6,0.4,65,43,0.15384615384615385,0.11627906976744186,3,0,1,3,2,2,0,0,0.0,0.0,2,1,0,1,0,0,0,-15850
d02d1507-5e53-4284-b69e-60a6f1255033,16,298647,-1,0,4000,4700,6,0,2,4,0.8080092668533325,2.7731966972351074,3,5,0,1.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.4,0.6,32,63,0.25,0.20634920634920634,0,0,2,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,1,-700
d02d1507-5e53-4284-b69e-60a6f1255033,17,315633,-1,0,9700,19250,5,19,7,17,1.8573262691497803,1.7412824630737305,4,5,0,0.75,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.4,50,196,0.18,0.1326530612244898,2,0,3,4,5,4,2,0,0.0,0.0,1,4,0,0,0,0,1,-9550
d02d1507-5e53-4284-b69e-60a6f1255033,18,331155,325901,0,1900,19500,2,5,1,6,2.748166561126709,2.6658201217651367,2,4,0,1.0,0.25,0.0,0.25,0.5,0.25,0.0,0.25,0.4,0.6,32,120,0.3125,0.11666666666666667,0,0,1,0,5,3,1,0,0.0,0.0,0,4,0,0,1,0,0,-17600
d02d1507-5e53-4284-b69e-60a6f1255033,19,338582,-1,1,29250,21300,9,25,12,22,1.8852118253707886,1.6952229738235474,5,2,0,0.2,0.0,0.4,0.5,0.0,0.0,0.4,0.5,0.6,0.4,93,67,0.1827956989247312,0.11940298507462686,4,0,3,3,6,4,0,0,0.0,0.0,5,4,0,1,0,0,0,7950
d02d1507-5e53-4284-b69e-60a6f1255033,20,353918,-1,1,29150,20750,3,8,7,4,2.1777422428131104,0.9175946116447449,5,2,1,0.4,0.0,0.2,0.5,0.2,0.0,0.2,0.5,0.8,0.4,116,31,0.11206896551724138,0.1935483870967742,4,0,4,3,3,3,1,0,0.0,0.0,4,2,0,1,0,0,0,8400
d02d1507-5e53-4284-b69e-60a6f1255033,21,367208,-1,1,32300,10050,3,9,3,9,3.0719051361083984,1.6027668714523315,5,2,1,0.2,0.0,0.2,0.5,0.2,0.5,0.2,0.5,0.8,0.4,79,49,0.0759493670886076,0.20408163265306123,3,0,2,2,4,4,0,0,0.0,0.0,5,1,0,1,0,0,0,22250
d02d1507-5e53-4284-b69e-60a6f1255033,22,375081,-1,1,28250,1800,0,18,3,15,3.3159191608428955,1.6210004091262817,5,1,1,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8,0.2,54,26,0.18518518518518517,0.07692307692307693,3,0,2,2,3,1,0,0,0.0,0.0,5,0,0,1,0,0,0,26450
d02d1507-5e53-4284-b69e-60a6f1255033,23,390731,-1,1,32700,25200,2,7,4,5,2.1934471130371094,2.1567788124084473,5,2,1,0.6,1.0,0.0,0.5,0.0,0.0,0.4,0.0,0.6,0.2,156,57,0.07051282051282051,0.07017543859649122,4,0,2,4,5,3,2,0,0.0,0.0,5,2,0,1,0,0,0,7500
d02d1507-5e53-4284-b69e-60a6f1255033,24,409879,404624,0,30950,11250,3,7,5,5,2.306495189666748,0.8982634544372559,3,4,1,0.0,0.75,0.3333333333333333,0.25,0.0,0.25,0.3333333333333333,0.0,0.6,0.6,140,72,0.09285714285714286,0.1527777777777778,4,0,2,3,4,5,1,0,0.0,0.0,4,3,0,0,1,0,0,19700
d02d1507-5e53-4284-b69e-60a6f1255033,25,424802,-1,1,29350,27350,5,7,2,10,2.2124247550964355,1.9701505899429321,5,1,1,0.4,0.0,0.2,1.0,0.0,0.0,0.2,0.0,0.8,0.2,125,47,0.136,0.0425531914893617,4,0,3,4,6,2,0,0,0.0,0.0,5,5,0,1,0,0,0,2000
d02d1507-5e53-4284-b69e-60a6f1255033,26,441385,436132,0,30950,22000,3,6,0,9,0.0,2.2919740676879883,1,3,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,0.8,72,50,0.06944444444444445,0.16,3,0,1,2,5,5,1,0,0.0,0.0,5,1,0,0,1,0,0,8950
d02d1507-5e53-4284-b69e-60a6f1255033,27,453359,-1,1,28050,25100,3,12,8,7,1.860572099685669,1.487227201461792,5,1,1,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.8,0.2,93,61,0.12903225806451613,0.08196721311475409,3,0,2,4,7,5,0,0,0.0,0.0,4,3,0,1,0,0,0,2950
d02d1507-5e53-4284-b69e-60a6f1255033,28,476871,475640,1,29900,11350,6,13,7,12,2.171973466873169,1.5612773895263672,5,4,1,0.2,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.4,158,68,0.0759493670886076,0.19117647058823528,3,0,3,5,6,4,0,0,0.0,0.0,5,2,1,0,0,0,0,18550
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,1,31765,-1,1,4400,4350,0,0,0,0,0.0,0.0,5,2,0,1.0,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.6,0.4,34,48,0.29411764705882354,0.16666666666666666,0,0,0,0,0,1,0,0,0.0,0.0,0,1,0,1,0,0,0,50
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,2,38202,-1,1,19400,1000,3,0,1,2,1.9656200408935547,2.3257930278778076,5,1,1,0.2,1.0,0.0,1.0,0.2,0.0,0.2,0.0,0.8,0.2,106,29,0.16037735849056603,0.3103448275862069,2,1,1,1,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,18400
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,3,53054,-1,0,25250,23450,10,15,14,11,2.1001453399658203,1.519257664680481,4,5,0,0.25,0.6,0.25,0.4,0.25,0.2,0.0,0.2,0.6,0.6,121,147,0.1487603305785124,0.10204081632653061,4,0,5,4,7,6,0,1,0.0,0.0,4,2,0,0,0,0,1,1800
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,4,69340,64093,0,18150,21850,11,23,13,21,2.1673645973205566,1.6434382200241089,1,3,0,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.4,0.8,36,132,0.16666666666666666,0.11363636363636363,1,0,5,3,7,4,1,1,0.0,0.0,0,3,0,0,1,0,0,-3700
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,5,83983,78734,0,5100,24300,2,2,2,2,3.2379961013793945,1.0127545595169067,0,4,0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.2,1.0,13,74,0.3076923076923077,0.20270270270270271,0,0,1,2,2,3,1,0,0.0,0.0,0,3,0,0,1,0,0,-19200
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,6,95455,-1,1,22250,24200,7,13,6,14,3.00658917427063,2.689361333847046,5,4,0,0.4,0.25,0.2,0.25,0.2,0.0,0.4,0.75,0.6,0.6,60,76,0.25,0.14473684210526316,1,0,5,2,7,2,1,0,0.0,0.0,1,4,0,1,0,0,0,-1950
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,7,114336,109932,1,25600,25200,5,20,9,16,2.808490037918091,1.7335163354873657,5,4,0,0.2,0.5,0.6,0.0,0.0,0.0,0.4,0.5,0.6,0.6,107,114,0.1588785046728972,0.12280701754385964,4,1,5,4,8,4,2,0,0.0,0.0,1,5,1,0,0,0,0,400
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,8,128448,-1,1,25750,24350,2,8,8,2,2.77280330657959,2.4439103603363037,5,1,1,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.8,0.2,65,28,0.24615384615384617,0.21428571428571427,0,0,2,2,3,1,0,1,0.0,0.0,2,1,0,1,0,0,0,1400
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,9,136756,-1,1,28150,4350,1,12,3,10,2.524311065673828,2.128063678741455,4,1,1,0.25,1.0,0.25,0.0,0.25,0.0,0.25,0.0,0.8,0.2,42,11,0.19047619047619047,0.2727272727272727,3,0,1,3,2,2,0,0,0.0,0.0,3,0,0,1,0,0,0,23800
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,10,152981,147733,0,30400,24450,1,16,12,5,2.6892623901367188,3.0641376972198486,0,3,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,107,227,0.037383177570093455,0.03524229074889868,3,0,3,4,7,4,0,1,0.0,0.0,3,5,0,0,1,0,0,5950
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,11,160816,-1,1,30700,25100,7,5,3,9,0.6874158978462219,3.137248992919922,5,1,1,0.6,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.8,0.2,98,103,0.19387755102040816,0.04854368932038835,2,0,3,2,6,3,1,0,0.0,0.0,3,2,0,1,0,0,0,5600
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,12,166311,166923,0,31550,25000,0,7,5,2,4.053187370300293,0.3933103680610657,1,5,0,0.0,0.6,1.0,0.0,0.0,0.6,0.0,0.0,0.2,0.8,33,49,0.18181818181818182,0.2653061224489796,1,0,1,1,3,2,0,0,0.0,0.0,4,0,0,0,0,0,1,6550
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,13,178238,172989,0,22000,25000,3,22,6,19,3.038524866104126,1.4877294301986694,2,4,0,0.0,0.0,0.5,0.25,0.0,0.5,0.5,0.25,0.4,0.6,38,108,0.23684210526315788,0.16666666666666666,1,0,1,2,7,4,0,0,0.0,0.0,1,4,0,0,1,0,0,-3000
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,14,197285,192036,0,5250,25100,0,14,9,5,3.1952767372131348,0.506624698638916,4,4,1,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.6,98,124,0.12244897959183673,0.0967741935483871,0,0,0,1,5,3,1,0,0.0,0.0,0,5,0,0,1,0,0,-19850
